date,south_dakota_flu,flu,symptoms of flu,stomach flu,the flu,bird flu,high fever,flu shot,flu how long,braun thermoscan,symptoms of bronchitis,oscillococcinum,bronchitis,contagious flu,flu fever,influenza,influenza incubation period,stomach flu symptoms,cold and flu,flu contagious,normal body,flu and cold,flu medicine,how long is the flu,dog flu,cure flu,flu vs cold,taking temperature,pneumonia,normal body temperature,symptoms of the flu,flu symptoms 2018,low body,flu shot side effects,influenza symptoms,how long contagious,is the flu contagious,i have the flu,fever flu,how long does the flu last,cold vs flu,cure the flu,signs of flu,flu care,flu children,influenza a and b,thermoscan,flu treatment,influenza a,cdc flu map,the flu virus,how long does flu last,human temperature,is flu contagious,flu symptoms,flu symptoms in kids,flu symptoms 2019,dangerous fever,body temperature,flu cough,keto flu,how long flu,fever cough,ear thermometer,target
2016-26,0.7249770000000001,6.0,0.0,34.0,6.0,0.0,22.0,4.0,23.0,0.0,0.0,0.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,23.0,0.0,0.0,1.10858
2016-27,1.10858,11.0,0.0,11.0,11.0,11.0,0.0,4.0,22.0,0.0,0.0,0.0,15.0,0.0,43.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,19.0,0.0,0.0,36.0,0.0,55.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,24.0,0.0,0.0,22.0,23.0,38.0,0.583303
2016-28,0.583303,11.0,0.0,11.0,11.0,11.0,0.0,4.0,22.0,0.0,0.0,0.0,15.0,0.0,43.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,19.0,0.0,0.0,36.0,0.0,55.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,24.0,0.0,0.0,22.0,23.0,38.0,0.599377
2016-29,0.599377,11.0,0.0,11.0,11.0,11.0,0.0,4.0,22.0,0.0,0.0,0.0,15.0,0.0,43.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,19.0,0.0,0.0,36.0,0.0,55.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,24.0,0.0,0.0,22.0,23.0,38.0,0.677679
2016-30,0.677679,11.0,0.0,11.0,11.0,11.0,0.0,4.0,22.0,0.0,0.0,0.0,15.0,0.0,43.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,19.0,0.0,0.0,36.0,0.0,55.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,24.0,0.0,0.0,22.0,23.0,38.0,0.4506350000000001
2016-31,0.4506350000000001,11.0,0.0,11.0,11.0,11.0,0.0,4.0,22.0,0.0,0.0,0.0,15.0,0.0,43.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,19.0,0.0,0.0,36.0,0.0,55.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,24.0,0.0,0.0,22.0,23.0,38.0,0.582969
2016-32,0.582969,19.0,20.0,10.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,31.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,31.0,58.0,0.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,21.0,0.0,0.649351
2016-33,0.649351,19.0,20.0,10.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,31.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,31.0,58.0,0.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,21.0,0.0,0.8890680000000001
2016-34,0.8890680000000001,19.0,20.0,10.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,31.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,31.0,58.0,0.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,21.0,0.0,0.524299
2016-35,0.524299,19.0,20.0,10.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,31.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,31.0,58.0,0.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,21.0,0.0,0.9172100000000001
2016-36,0.9172100000000001,50.0,20.0,49.0,32.0,0.0,38.0,53.0,60.0,33.0,35.0,30.0,30.0,24.0,0.0,8.0,0.0,27.0,16.0,24.0,38.0,16.0,47.0,0.0,0.0,0.0,0.0,0.0,71.0,28.0,34.0,0.0,35.0,48.0,4.0,16.0,0.0,0.0,0.0,51.0,0.0,0.0,34.0,34.0,52.0,0.0,49.0,0.0,6.0,0.0,0.0,0.0,0.0,40.0,17.0,0.0,0.0,0.0,27.0,0.0,0.0,60.0,21.0,0.0,0.864232
2016-37,0.864232,50.0,20.0,49.0,32.0,0.0,38.0,53.0,60.0,33.0,35.0,30.0,30.0,24.0,0.0,8.0,0.0,27.0,16.0,24.0,38.0,16.0,47.0,0.0,0.0,0.0,0.0,0.0,71.0,28.0,34.0,0.0,35.0,48.0,4.0,16.0,0.0,0.0,0.0,51.0,0.0,0.0,34.0,34.0,52.0,0.0,49.0,0.0,6.0,0.0,0.0,0.0,0.0,40.0,17.0,0.0,0.0,0.0,27.0,0.0,0.0,60.0,21.0,0.0,1.09503
2016-38,1.09503,50.0,20.0,49.0,32.0,0.0,38.0,53.0,60.0,33.0,35.0,30.0,30.0,24.0,0.0,8.0,0.0,27.0,16.0,24.0,38.0,16.0,47.0,0.0,0.0,0.0,0.0,0.0,71.0,28.0,34.0,0.0,35.0,48.0,4.0,16.0,0.0,0.0,0.0,51.0,0.0,0.0,34.0,34.0,52.0,0.0,49.0,0.0,6.0,0.0,0.0,0.0,0.0,40.0,17.0,0.0,0.0,0.0,27.0,0.0,0.0,60.0,21.0,0.0,1.0448600000000001
2016-39,1.0448600000000001,50.0,20.0,49.0,32.0,0.0,38.0,53.0,60.0,33.0,35.0,30.0,30.0,24.0,0.0,8.0,0.0,27.0,16.0,24.0,38.0,16.0,47.0,0.0,0.0,0.0,0.0,0.0,71.0,28.0,34.0,0.0,35.0,48.0,4.0,16.0,0.0,0.0,0.0,51.0,0.0,0.0,34.0,34.0,52.0,0.0,49.0,0.0,6.0,0.0,0.0,0.0,0.0,40.0,17.0,0.0,0.0,0.0,27.0,0.0,0.0,60.0,21.0,0.0,0.90833
2016-40,0.90833,25.0,59.0,39.0,19.0,0.0,75.0,17.0,0.0,0.0,0.0,0.0,52.0,24.0,39.0,5.0,0.0,0.0,16.0,24.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,35.0,55.0,0.0,0.0,0.0,17.0,14.0,4.0,32.0,0.0,49.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,37.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,33.0,0.0,0.0,20.0,34.0,1.04034
2016-41,1.04034,25.0,59.0,39.0,19.0,0.0,75.0,17.0,0.0,0.0,0.0,0.0,52.0,24.0,39.0,5.0,0.0,0.0,16.0,24.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,35.0,55.0,0.0,0.0,0.0,17.0,14.0,4.0,32.0,0.0,49.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,37.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,33.0,0.0,0.0,20.0,34.0,0.826166
2016-42,0.826166,25.0,59.0,39.0,19.0,0.0,75.0,17.0,0.0,0.0,0.0,0.0,52.0,24.0,39.0,5.0,0.0,0.0,16.0,24.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,35.0,55.0,0.0,0.0,0.0,17.0,14.0,4.0,32.0,0.0,49.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,37.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,33.0,0.0,0.0,20.0,34.0,1.11313
2016-43,1.11313,25.0,59.0,39.0,19.0,0.0,75.0,17.0,0.0,0.0,0.0,0.0,52.0,24.0,39.0,5.0,0.0,0.0,16.0,24.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,35.0,55.0,0.0,0.0,0.0,17.0,14.0,4.0,32.0,0.0,49.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,37.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,33.0,0.0,0.0,20.0,34.0,0.981892
2016-44,0.981892,25.0,59.0,39.0,19.0,0.0,75.0,17.0,0.0,0.0,0.0,0.0,52.0,24.0,39.0,5.0,0.0,0.0,16.0,24.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,35.0,55.0,0.0,0.0,0.0,17.0,14.0,4.0,32.0,0.0,49.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,37.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,33.0,0.0,0.0,20.0,34.0,1.08992
2016-45,1.08992,21.0,19.0,28.0,21.0,10.0,18.0,23.0,19.0,0.0,34.0,0.0,100.0,23.0,38.0,2.0,0.0,25.0,30.0,23.0,29.0,30.0,0.0,0.0,0.0,0.0,37.0,0.0,71.0,27.0,0.0,0.0,16.0,0.0,7.0,39.0,0.0,0.0,38.0,48.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,29.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,0.0,0.0,19.0,39.0,0.0,1.3751799999999998
2016-46,1.3751799999999998,21.0,19.0,28.0,21.0,10.0,18.0,23.0,19.0,0.0,34.0,0.0,100.0,23.0,38.0,2.0,0.0,25.0,30.0,23.0,29.0,30.0,0.0,0.0,0.0,0.0,37.0,0.0,71.0,27.0,0.0,0.0,16.0,0.0,7.0,39.0,0.0,0.0,38.0,48.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,29.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,0.0,0.0,19.0,39.0,0.0,1.2646
2016-47,1.2646,21.0,19.0,28.0,21.0,10.0,18.0,23.0,19.0,0.0,34.0,0.0,100.0,23.0,38.0,2.0,0.0,25.0,30.0,23.0,29.0,30.0,0.0,0.0,0.0,0.0,37.0,0.0,71.0,27.0,0.0,0.0,16.0,0.0,7.0,39.0,0.0,0.0,38.0,48.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,29.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,0.0,0.0,19.0,39.0,0.0,1.25928
2016-48,1.25928,21.0,19.0,28.0,21.0,10.0,18.0,23.0,19.0,0.0,34.0,0.0,100.0,23.0,38.0,2.0,0.0,25.0,30.0,23.0,29.0,30.0,0.0,0.0,0.0,0.0,37.0,0.0,71.0,27.0,0.0,0.0,16.0,0.0,7.0,39.0,0.0,0.0,38.0,48.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,29.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,0.0,0.0,19.0,39.0,0.0,0.993339
2016-49,0.993339,14.0,0.0,24.0,9.0,0.0,18.0,5.0,19.0,0.0,0.0,0.0,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,45.0,80.0,0.0,0.0,17.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,29.0,54.0,38.0,16.0,0.0,0.0,0.0,31.0,0.0,51.0,19.0,20.0,0.0,1.05459
2016-50,1.05459,14.0,0.0,24.0,9.0,0.0,18.0,5.0,19.0,0.0,0.0,0.0,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,45.0,80.0,0.0,0.0,17.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,29.0,54.0,38.0,16.0,0.0,0.0,0.0,31.0,0.0,51.0,19.0,20.0,0.0,1.35915
2016-51,1.35915,14.0,0.0,24.0,9.0,0.0,18.0,5.0,19.0,0.0,0.0,0.0,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,45.0,80.0,0.0,0.0,17.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,29.0,54.0,38.0,16.0,0.0,0.0,0.0,31.0,0.0,51.0,19.0,20.0,0.0,1.41151
2016-52,1.41151,14.0,0.0,24.0,9.0,0.0,18.0,5.0,19.0,0.0,0.0,0.0,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,45.0,80.0,0.0,0.0,17.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,29.0,54.0,38.0,16.0,0.0,0.0,0.0,31.0,0.0,51.0,19.0,20.0,0.0,1.69849
2017-01,1.69849,14.0,0.0,24.0,9.0,0.0,18.0,5.0,19.0,0.0,0.0,0.0,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,45.0,80.0,0.0,0.0,17.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,29.0,54.0,38.0,16.0,0.0,0.0,0.0,31.0,0.0,51.0,19.0,20.0,0.0,1.8828200000000002
2017-02,1.8828200000000002,14.0,0.0,24.0,9.0,0.0,18.0,5.0,19.0,0.0,0.0,0.0,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,45.0,80.0,0.0,0.0,17.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,29.0,54.0,38.0,16.0,0.0,0.0,0.0,31.0,0.0,51.0,19.0,20.0,0.0,2.57515
2017-03,2.57515,14.0,0.0,24.0,9.0,0.0,18.0,5.0,19.0,0.0,0.0,0.0,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,45.0,80.0,0.0,0.0,17.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,29.0,54.0,38.0,16.0,0.0,0.0,0.0,31.0,0.0,51.0,19.0,20.0,0.0,3.25399
2017-04,3.25399,14.0,0.0,24.0,9.0,0.0,18.0,5.0,19.0,0.0,0.0,0.0,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,45.0,80.0,0.0,0.0,17.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,29.0,54.0,38.0,16.0,0.0,0.0,0.0,31.0,0.0,51.0,19.0,20.0,0.0,4.05593
2017-05,4.05593,14.0,0.0,24.0,9.0,0.0,18.0,5.0,19.0,0.0,0.0,0.0,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,45.0,80.0,0.0,0.0,17.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,29.0,54.0,38.0,16.0,0.0,0.0,0.0,31.0,0.0,51.0,19.0,20.0,0.0,4.90407
2017-06,4.90407,14.0,0.0,24.0,9.0,0.0,18.0,5.0,19.0,0.0,0.0,0.0,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,45.0,80.0,0.0,0.0,17.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,29.0,54.0,38.0,16.0,0.0,0.0,0.0,31.0,0.0,51.0,19.0,20.0,0.0,4.54676
2017-07,4.54676,14.0,0.0,24.0,9.0,0.0,18.0,5.0,19.0,0.0,0.0,0.0,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,45.0,80.0,0.0,0.0,17.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,29.0,54.0,38.0,16.0,0.0,0.0,0.0,31.0,0.0,51.0,19.0,20.0,0.0,3.3967300000000002
2017-08,3.3967300000000002,14.0,0.0,24.0,9.0,0.0,18.0,5.0,19.0,0.0,0.0,0.0,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,45.0,80.0,0.0,0.0,17.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,29.0,54.0,38.0,16.0,0.0,0.0,0.0,31.0,0.0,51.0,19.0,20.0,0.0,2.58154
2017-09,2.58154,14.0,0.0,24.0,9.0,0.0,18.0,5.0,19.0,0.0,0.0,0.0,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,45.0,80.0,0.0,0.0,17.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,29.0,54.0,38.0,16.0,0.0,0.0,0.0,31.0,0.0,51.0,19.0,20.0,0.0,2.47416
2017-10,2.47416,14.0,0.0,24.0,9.0,0.0,18.0,5.0,19.0,0.0,0.0,0.0,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,45.0,80.0,0.0,0.0,17.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,29.0,54.0,38.0,16.0,0.0,0.0,0.0,31.0,0.0,51.0,19.0,20.0,0.0,2.65565
2017-11,2.65565,14.0,0.0,24.0,9.0,0.0,18.0,5.0,19.0,0.0,0.0,0.0,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,45.0,80.0,0.0,0.0,17.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,29.0,54.0,38.0,16.0,0.0,0.0,0.0,31.0,0.0,51.0,19.0,20.0,0.0,1.9214
2017-12,1.9214,14.0,0.0,24.0,9.0,0.0,18.0,5.0,19.0,0.0,0.0,0.0,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,45.0,80.0,0.0,0.0,17.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,29.0,54.0,38.0,16.0,0.0,0.0,0.0,31.0,0.0,51.0,19.0,20.0,0.0,1.79856
2017-13,1.79856,14.0,0.0,24.0,9.0,0.0,18.0,5.0,19.0,0.0,0.0,0.0,54.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,45.0,80.0,0.0,0.0,17.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,29.0,54.0,38.0,16.0,0.0,0.0,0.0,31.0,0.0,51.0,19.0,20.0,0.0,1.7349599999999998
2017-14,1.7349599999999998,10.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,33.0,35.0,0.0,56.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,31.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,26.0,28.0,34.0,0.0,17.0,0.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,37.0,0.0,28.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,54.0,0.0,21.0,0.0,1.45349
2017-15,1.45349,10.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,33.0,35.0,0.0,56.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,31.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,26.0,28.0,34.0,0.0,17.0,0.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,37.0,0.0,28.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,54.0,0.0,21.0,0.0,1.02898
2017-16,1.02898,10.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,33.0,35.0,0.0,56.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,31.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,26.0,28.0,34.0,0.0,17.0,0.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,37.0,0.0,28.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,54.0,0.0,21.0,0.0,0.976727
2017-17,0.976727,10.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,33.0,35.0,0.0,56.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,31.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,26.0,28.0,34.0,0.0,17.0,0.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,37.0,0.0,28.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,54.0,0.0,21.0,0.0,0.8671610000000001
2017-18,0.8671610000000001,10.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,33.0,35.0,0.0,56.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,31.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,26.0,28.0,34.0,0.0,17.0,0.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,37.0,0.0,28.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,54.0,0.0,21.0,0.0,1.00455
2017-19,1.00455,10.0,0.0,16.0,10.0,11.0,40.0,7.0,0.0,0.0,0.0,0.0,42.0,25.0,0.0,3.0,0.0,0.0,0.0,25.0,16.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,42.0,0.0,36.0,0.0,74.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,52.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,22.0,36.0,0.648193
2017-20,0.648193,10.0,0.0,16.0,10.0,11.0,40.0,7.0,0.0,0.0,0.0,0.0,42.0,25.0,0.0,3.0,0.0,0.0,0.0,25.0,16.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,42.0,0.0,36.0,0.0,74.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,52.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,22.0,36.0,0.874891
2017-21,0.874891,10.0,0.0,16.0,10.0,11.0,40.0,7.0,0.0,0.0,0.0,0.0,42.0,25.0,0.0,3.0,0.0,0.0,0.0,25.0,16.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,42.0,0.0,36.0,0.0,74.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,52.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,22.0,36.0,0.390286
2017-22,0.390286,10.0,0.0,16.0,10.0,11.0,40.0,7.0,0.0,0.0,0.0,0.0,42.0,25.0,0.0,3.0,0.0,0.0,0.0,25.0,16.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,42.0,0.0,36.0,0.0,74.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,52.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,22.0,36.0,0.447467
2017-23,0.447467,5.0,0.0,10.0,5.0,0.0,20.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,28.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,30.0,29.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.250815
